Emotional connection,Shared values & life goals,Aesthetics & taste,ex_total,cur_total,diff
0.05,0.12000000000000001,0.37666666666666665,6.940579710144928,7.674057971014493,0.7334782608695649
0.05,0.12000000000000001,0.4,6.942608695652174,7.688260869565218,0.7456521739130437
0.05,0.14333333333333334,0.05,6.890869565217391,7.4894202898550715,0.5985507246376809
0.05,0.14333333333333334,0.07333333333333333,6.892898550724637,7.503623188405797,0.6107246376811597
0.05,0.14333333333333334,0.09666666666666668,6.894927536231885,7.517826086956521,0.6228985507246367
0.05,0.14333333333333334,0.12000000000000001,6.8969565217391295,7.532028985507246,0.6350724637681164
0.05,0.14333333333333334,0.14333333333333334,6.898985507246376,7.5462318840579705,0.6472463768115944
0.05,0.14333333333333334,0.16666666666666669,6.901014492753623,7.560434782608695,0.6594202898550723
0.05,0.14333333333333334,0.19,6.9030434782608685,7.57463768115942,0.6715942028985511
0.05,0.14333333333333334,0.21333333333333332,6.905072463768115,7.588840579710144,0.683768115942029
0.05,0.14333333333333334,0.2366666666666667,6.907101449275363,7.60304347826087,0.6959420289855069
0.05,0.14333333333333334,0.26,6.909130434782608,7.617246376811594,0.7081159420289858
0.05,0.14333333333333334,0.2833333333333333,6.911159420289855,7.631449275362319,0.7202898550724637
0.05,0.14333333333333334,0.30666666666666664,6.913188405797102,7.645652173913043,0.7324637681159416
0.05,0.14333333333333334,0.33,6.915217391304347,7.659855072463767,0.7446376811594195
0.05,0.14333333333333334,0.35333333333333333,6.917246376811594,7.674057971014493,0.7568115942028992
0.05,0.14333333333333334,0.37666666666666665,6.91927536231884,7.688260869565218,0.768985507246378
0.05,0.14333333333333334,0.4,6.921304347826087,7.702463768115942,0.7811594202898551
0.05,0.16666666666666669,0.05,6.869565217391304,7.503623188405799,0.6340579710144949
0.05,0.16666666666666669,0.07333333333333333,6.871594202898551,7.517826086956522,0.646231884057971
0.05,0.16666666666666669,0.09666666666666668,6.873623188405796,7.532028985507247,0.6584057971014508
0.05,0.16666666666666669,0.12000000000000001,6.875652173913043,7.546231884057971,0.6705797101449287
0.05,0.16666666666666669,0.14333333333333334,6.877681159420291,7.560434782608696,0.6827536231884048
0.05,0.16666666666666669,0.16666666666666669,6.879710144927536,7.57463768115942,0.6949275362318836
0.05,0.16666666666666669,0.19,6.881739130434781,7.588840579710144,0.7071014492753633
0.05,0.16666666666666669,0.21333333333333332,6.883768115942029,7.6030434782608705,0.7192753623188413
0.05,0.16666666666666669,0.2366666666666667,6.885797101449274,7.617246376811593,0.7314492753623192
0.05,0.16666666666666669,0.26,6.887826086956522,7.631449275362319,0.7436231884057962
0.05,0.16666666666666669,0.2833333333333333,6.889855072463767,7.645652173913042,0.755797101449275
0.05,0.16666666666666669,0.30666666666666664,6.891884057971014,7.659855072463769,0.7679710144927547
0.05,0.16666666666666669,0.33,6.893913043478262,7.674057971014493,0.7801449275362309
0.05,0.16666666666666669,0.35333333333333333,6.895942028985507,7.688260869565218,0.7923188405797106
0.05,0.16666666666666669,0.37666666666666665,6.897971014492754,7.702463768115942,0.8044927536231885
0.05,0.16666666666666669,0.4,6.9,7.716666666666668,0.8166666666666673
0.05,0.19,0.05,6.848260869565217,7.517826086956521,0.6695652173913045
0.05,0.19,0.07333333333333333,6.850289855072464,7.532028985507247,0.6817391304347833
0.05,0.19,0.09666666666666668,6.85231884057971,7.5462318840579705,0.6939130434782603
0.05,0.19,0.12000000000000001,6.854347826086956,7.560434782608695,0.7060869565217391
0.05,0.19,0.14333333333333334,6.8563768115942025,7.57463768115942,0.7182608695652171
0.05,0.19,0.16666666666666669,6.858405797101448,7.588840579710144,0.7304347826086959
0.05,0.19,0.19,6.860434782608697,7.603043478260869,0.742608695652172
0.05,0.19,0.21333333333333332,6.8624637681159415,7.617246376811593,0.7547826086956517
0.05,0.19,0.2366666666666667,6.864492753623189,7.631449275362319,0.7669565217391296
0.05,0.19,0.26,6.866521739130435,7.645652173913043,0.7791304347826085
0.05,0.19,0.2833333333333333,6.868550724637681,7.659855072463768,0.7913043478260864
0.05,0.19,0.30666666666666664,6.870579710144928,7.674057971014494,0.8034782608695661
0.05,0.19,0.33,6.872608695652174,7.688260869565218,0.815652173913044
0.05,0.19,0.35333333333333333,6.87463768115942,7.702463768115942,0.8278260869565219
0.05,0.19,0.37666666666666665,6.876666666666666,7.716666666666667,0.8400000000000007
0.05,0.19,0.4,6.8786956521739135,7.730869565217392,0.8521739130434787
0.05,0.21333333333333332,0.05,6.826956521739131,7.532028985507249,0.7050724637681176
0.05,0.21333333333333332,0.07333333333333333,6.828985507246377,7.546231884057971,0.7172463768115946
0.05,0.21333333333333332,0.09666666666666668,6.831014492753623,7.560434782608696,0.7294202898550726
0.05,0.21333333333333332,0.12000000000000001,6.833043478260868,7.57463768115942,0.7415942028985514
0.05,0.21333333333333332,0.14333333333333334,6.835072463768116,7.588840579710146,0.7537681159420302
0.05,0.21333333333333332,0.16666666666666669,6.837101449275363,7.6030434782608705,0.7659420289855072
0.05,0.21333333333333332,0.19,6.839130434782608,7.617246376811593,0.7781159420289852
0.05,0.21333333333333332,0.21333333333333332,6.841159420289856,7.6314492753623195,0.790289855072464
0.05,0.21333333333333332,0.2366666666666667,6.8431884057971,7.645652173913042,0.8024637681159419
0.05,0.21333333333333332,0.26,6.845217391304347,7.659855072463769,0.8146376811594216
0.05,0.21333333333333332,0.2833333333333333,6.8472463768115945,7.674057971014493,0.8268115942028986
0.05,0.21333333333333332,0.30666666666666664,6.84927536231884,7.688260869565218,0.8389855072463774
0.05,0.21333333333333332,0.33,6.851304347826087,7.702463768115942,0.8511594202898554
0.05,0.21333333333333332,0.35333333333333333,6.8533333333333335,7.716666666666667,0.8633333333333333
0.05,0.21333333333333332,0.37666666666666665,6.85536231884058,7.730869565217391,0.8755072463768112
0.05,0.21333333333333332,0.4,6.857391304347827,7.745072463768115,0.8876811594202882
0.05,0.2366666666666667,0.05,6.8056521739130424,7.5462318840579705,0.7405797101449281
0.05,0.2366666666666667,0.07333333333333333,6.807681159420291,7.560434782608696,0.7527536231884051
0.05,0.2366666666666667,0.09666666666666668,6.809710144927536,7.5746376811594205,0.7649275362318848
0.05,0.2366666666666667,0.12000000000000001,6.8117391304347805,7.588840579710145,0.7771014492753645
0.05,0.2366666666666667,0.14333333333333334,6.813768115942029,7.603043478260869,0.7892753623188398
0.05,0.2366666666666667,0.16666666666666669,6.8157971014492755,7.617246376811593,0.8014492753623177
0.05,0.2366666666666667,0.19,6.817826086956522,7.6314492753623195,0.8136231884057974
0.05,0.2366666666666667,0.21333333333333332,6.819855072463767,7.645652173913042,0.8257971014492753
0.05,0.2366666666666667,0.2366666666666667,6.821884057971014,7.659855072463768,0.8379710144927541
0.05,0.2366666666666667,0.26,6.823913043478262,7.674057971014494,0.850144927536232
0.05,0.2366666666666667,0.2833333333333333,6.825942028985507,7.688260869565217,0.86231884057971
0.05,0.2366666666666667,0.30666666666666664,6.827971014492753,7.702463768115942,0.8744927536231897
0.05,0.2366666666666667,0.33,6.83,7.716666666666667,0.8866666666666667
0.05,0.2366666666666667,0.35333333333333333,6.832028985507247,7.730869565217391,0.8988405797101446
0.05,0.2366666666666667,0.37666666666666665,6.834057971014492,7.745072463768116,0.9110144927536235
0.05,0.2366666666666667,0.4,6.83608695652174,7.7592753623188395,0.9231884057970996
0.05,0.26,0.05,6.784347826086956,7.560434782608696,0.7760869565217403
0.05,0.26,0.07333333333333333,6.786376811594203,7.5746376811594205,0.7882608695652173
0.05,0.26,0.09666666666666668,6.788405797101448,7.588840579710144,0.8004347826086962
0.05,0.26,0.12000000000000001,6.790434782608696,7.60304347826087,0.8126086956521732
0.05,0.26,0.14333333333333334,6.792463768115942,7.617246376811594,0.824782608695652
0.05,0.26,0.16666666666666669,6.79449275362319,7.631449275362318,0.8369565217391282
0.05,0.26,0.19,6.7965217391304344,7.645652173913042,0.8491304347826079
0.05,0.26,0.21333333333333332,6.798550724637681,7.659855072463769,0.8613043478260876
0.05,0.26,0.2366666666666667,6.800579710144929,7.674057971014493,0.8734782608695646
0.05,0.26,0.26,6.802608695652173,7.688260869565217,0.8856521739130434
0.05,0.26,0.2833333333333333,6.80463768115942,7.702463768115942,0.8978260869565222
0.05,0.26,0.30666666666666664,6.806666666666666,7.716666666666667,0.910000000000001
0.05,0.26,0.33,6.808695652173913,7.730869565217391,0.9221739130434781
0.05,0.26,0.35333333333333333,6.810724637681158,7.745072463768114,0.934347826086956
0.05,0.26,0.37666666666666665,6.812753623188406,7.75927536231884,0.9465217391304348
0.05,0.26,0.4,6.814782608695653,7.773478260869565,0.9586956521739118
0.05,0.2833333333333333,0.05,6.763043478260868,7.5746376811594205,0.8115942028985526
0.05,0.2833333333333333,0.07333333333333333,6.765072463768116,7.588840579710145,0.8237681159420287
0.05,0.2833333333333333,0.09666666666666668,6.767101449275363,7.603043478260869,0.8359420289855057
0.05,0.2833333333333333,0.12000000000000001,6.769130434782608,7.617246376811593,0.8481159420289854
0.05,0.2833333333333333,0.14333333333333334,6.771159420289855,7.631449275362319,0.8602898550724634
0.05,0.2833333333333333,0.16666666666666669,6.773188405797102,7.645652173913042,0.8724637681159404
0.05,0.2833333333333333,0.19,6.7752173913043485,7.659855072463767,0.8846376811594183
0.05,0.2833333333333333,0.21333333333333332,6.777246376811594,7.674057971014493,0.8968115942028989
0.05,0.2833333333333333,0.2366666666666667,6.77927536231884,7.688260869565217,0.9089855072463768
0.05,0.2833333333333333,0.26,6.7813043478260875,7.702463768115942,0.9211594202898548
0.05,0.2833333333333333,0.2833333333333333,6.783333333333333,7.716666666666667,0.9333333333333336
0.05,0.2833333333333333,0.30666666666666664,6.78536231884058,7.730869565217391,0.9455072463768115
0.05,0.2833333333333333,0.33,6.7873913043478264,7.745072463768116,0.9576811594202894
0.05,0.2833333333333333,0.35333333333333333,6.789420289855073,7.75927536231884,0.9698550724637673
0.05,0.2833333333333333,0.37666666666666665,6.791449275362319,7.773478260869565,0.9820289855072462
0.05,0.2833333333333333,0.4,6.7934782608695645,7.787681159420289,0.9942028985507241
0.05,0.30666666666666664,0.05,6.741739130434782,7.588840579710146,0.8471014492753639
0.05,0.30666666666666664,0.07333333333333333,6.7437681159420295,7.60304347826087,0.85927536231884
0.05,0.30666666666666664,0.09666666666666668,6.745797101449274,7.617246376811594,0.8714492753623198
0.05,0.30666666666666664,0.12000000000000001,6.747826086956522,7.6314492753623195,0.8836231884057977
0.05,0.30666666666666664,0.14333333333333334,6.749855072463767,7.645652173913041,0.8957971014492747
0.05,0.30666666666666664,0.16666666666666669,6.751884057971014,7.659855072463769,0.9079710144927544
0.05,0.30666666666666664,0.19,6.753913043478262,7.674057971014493,0.9201449275362314
0.05,0.30666666666666664,0.21333333333333332,6.7559420289855066,7.688260869565218,0.9323188405797111
0.05,0.30666666666666664,0.2366666666666667,6.757971014492753,7.702463768115942,0.9444927536231891
0.05,0.30666666666666664,0.26,6.76,7.716666666666667,0.956666666666667
0.05,0.30666666666666664,0.2833333333333333,6.762028985507247,7.730869565217392,0.9688405797101449
0.05,0.30666666666666664,0.30666666666666664,6.764057971014492,7.745072463768114,0.981014492753622
0.05,0.30666666666666664,0.33,6.76608695652174,7.75927536231884,0.9931884057971008
0.05,0.30666666666666664,0.35333333333333333,6.7681159420289845,7.773478260869565,1.0053623188405805
0.05,0.30666666666666664,0.37666666666666665,6.770144927536232,7.7876811594202895,1.0175362318840575
0.05,0.30666666666666664,0.4,6.7721739130434795,7.801884057971015,1.0297101449275354
0.05,0.33,0.05,6.720434782608696,7.6030434782608705,0.8826086956521744
0.05,0.33,0.07333333333333333,6.722463768115942,7.617246376811593,0.8947826086956514
0.05,0.33,0.09666666666666668,6.724492753623189,7.631449275362319,0.9069565217391293
0.05,0.33,0.12000000000000001,6.726521739130434,7.645652173913042,0.9191304347826081
0.05,0.33,0.14333333333333334,6.728550724637682,7.659855072463769,0.931304347826087
0.05,0.33,0.16666666666666669,6.730579710144928,7.674057971014493,0.9434782608695649
0.05,0.33,0.19,6.732608695652173,7.688260869565218,0.9556521739130446
0.05,0.33,0.21333333333333332,6.73463768115942,7.702463768115942,0.9678260869565225
0.05,0.33,0.2366666666666667,6.736666666666666,7.716666666666668,0.9800000000000013
0.05,0.33,0.26,6.738695652173914,7.730869565217391,0.9921739130434775
0.05,0.33,0.2833333333333333,6.740724637681159,7.745072463768115,1.0043478260869563
0.05,0.33,0.30666666666666664,6.742753623188406,7.75927536231884,1.0165217391304342
0.05,0.33,0.33,6.744782608695651,7.773478260869565,1.028695652173914
0.05,0.33,0.35333333333333333,6.746811594202898,7.7876811594202895,1.0408695652173918
0.05,0.33,0.37666666666666665,6.748840579710145,7.801884057971016,1.0530434782608706
0.05,0.33,0.4,6.750869565217391,7.816086956521739,1.0652173913043477
0.05,0.35333333333333333,0.05,6.699130434782608,7.617246376811594,0.9181159420289857
0.05,0.35333333333333333,0.07333333333333333,6.701159420289856,7.631449275362319,0.9302898550724628
0.05,0.35333333333333333,0.09666666666666668,6.703188405797102,7.645652173913043,0.9424637681159416
0.05,0.35333333333333333,0.12000000000000001,6.705217391304348,7.659855072463768,0.9546376811594195
0.05,0.35333333333333333,0.14333333333333334,6.707246376811595,7.674057971014494,0.9668115942028992
0.05,0.35333333333333333,0.16666666666666669,6.709275362318841,7.688260869565218,0.9789855072463771
0.05,0.35333333333333333,0.19,6.711304347826087,7.702463768115942,0.991159420289855
0.05,0.35333333333333333,0.21333333333333332,6.713333333333333,7.716666666666667,1.0033333333333339
0.05,0.35333333333333333,0.2366666666666667,6.715362318840581,7.730869565217392,1.015507246376811
0.05,0.35333333333333333,0.26,6.717391304347826,7.745072463768116,1.0276811594202897
0.05,0.35333333333333333,0.2833333333333333,6.719420289855073,7.75927536231884,1.0398550724637676
0.05,0.35333333333333333,0.30666666666666664,6.7214492753623185,7.773478260869565,1.0520289855072464
0.05,0.35333333333333333,0.33,6.723478260869564,7.7876811594202895,1.0642028985507253
0.05,0.35333333333333333,0.35333333333333333,6.725507246376813,7.801884057971014,1.0763768115942014
0.05,0.35333333333333333,0.37666666666666665,6.7275362318840575,7.816086956521739,1.088550724637681
0.05,0.35333333333333333,0.4,6.729565217391304,7.830289855072464,1.10072463768116
0.05,0.37666666666666665,0.05,6.6778260869565225,7.63144927536232,0.953623188405798
0.05,0.37666666666666665,0.07333333333333333,6.679855072463767,7.645652173913042,0.965797101449275
0.05,0.37666666666666665,0.09666666666666668,6.681884057971014,7.659855072463769,0.9779710144927547
0.05,0.37666666666666665,0.12000000000000001,6.683913043478261,7.674057971014493,0.9901449275362317
0.05,0.37666666666666665,0.14333333333333334,6.685942028985506,7.688260869565217,1.0023188405797105
0.05,0.37666666666666665,0.16666666666666669,6.687971014492753,7.702463768115942,1.0144927536231894
0.05,0.37666666666666665,0.19,6.6899999999999995,7.716666666666667,1.0266666666666673
0.05,0.37666666666666665,0.21333333333333332,6.692028985507247,7.730869565217391,1.0388405797101443
0.05,0.37666666666666665,0.2366666666666667,6.694057971014493,7.745072463768115,1.0510144927536222
0.05,0.37666666666666665,0.26,6.696086956521739,7.75927536231884,1.063188405797101
0.05,0.37666666666666665,0.2833333333333333,6.698115942028985,7.773478260869565,1.0753623188405799
0.05,0.37666666666666665,0.30666666666666664,6.700144927536232,7.787681159420289,1.087536231884057
0.05,0.37666666666666665,0.33,6.702173913043479,7.801884057971016,1.0997101449275366
0.05,0.37666666666666665,0.35333333333333333,6.704202898550724,7.816086956521739,1.1118840579710145
0.05,0.37666666666666665,0.37666666666666665,6.706231884057971,7.830289855072465,1.1240579710144942
0.05,0.37666666666666665,0.4,6.708260869565217,7.8444927536231885,1.1362318840579713
0.05,0.4,0.05,6.656521739130434,7.645652173913043,0.9891304347826093
0.05,0.4,0.07333333333333333,6.658550724637681,7.659855072463768,1.0013043478260863
0.05,0.4,0.09666666666666668,6.660579710144929,7.674057971014494,1.0134782608695652
0.05,0.4,0.12000000000000001,6.662608695652174,7.688260869565217,1.025652173913043
0.05,0.4,0.14333333333333334,6.6646376811594195,7.702463768115941,1.037826086956522
0.05,0.4,0.16666666666666669,6.666666666666667,7.716666666666667,1.0499999999999998
0.05,0.4,0.19,6.668695652173914,7.730869565217391,1.0621739130434777
0.05,0.4,0.21333333333333332,6.670724637681159,7.745072463768116,1.0743478260869566
0.05,0.4,0.2366666666666667,6.672753623188406,7.7592753623188395,1.0865217391304336
0.05,0.4,0.26,6.6747826086956525,7.773478260869566,1.0986956521739133
0.05,0.4,0.2833333333333333,6.676811594202898,7.787681159420289,1.1108695652173903
0.05,0.4,0.30666666666666664,6.678840579710146,7.801884057971016,1.12304347826087
0.05,0.4,0.33,6.680869565217391,7.816086956521739,1.135217391304348
0.05,0.4,0.35333333333333333,6.682898550724637,7.830289855072465,1.1473913043478277
0.05,0.4,0.37666666666666665,6.684927536231885,7.844492753623188,1.159565217391303
0.05,0.4,0.4,6.6869565217391305,7.858695652173913,1.1717391304347826
0.07333333333333333,0.05,0.05,7.024782608695652,7.423478260869565,0.3986956521739131
0.07333333333333333,0.05,0.07333333333333333,7.026811594202898,7.43768115942029,0.41086956521739193
0.07333333333333333,0.05,0.09666666666666668,7.0288405797101445,7.451884057971014,0.42304347826086985
0.07333333333333333,0.05,0.12000000000000001,7.03086956521739,7.466086956521738,0.4352173913043478
0.07333333333333333,0.05,0.14333333333333334,7.032898550724639,7.480289855072464,0.4473913043478257
0.07333333333333333,0.05,0.16666666666666669,7.034927536231884,7.494492753623188,0.4595652173913036
0.07333333333333333,0.05,0.19,7.03695652173913,7.5086956521739125,0.47173913043478244
0.07333333333333333,0.05,0.21333333333333332,7.038985507246376,7.522898550724637,0.48391304347826125
0.07333333333333333,0.05,0.2366666666666667,7.041014492753623,7.537101449275362,0.4960869565217383
0.07333333333333333,0.05,0.26,7.043043478260869,7.551304347826087,0.508260869565218
0.07333333333333333,0.05,0.2833333333333333,7.045072463768114,7.565507246376811,0.5204347826086968
0.07333333333333333,0.05,0.30666666666666664,7.047101449275362,7.579710144927536,0.5326086956521738
0.07333333333333333,0.05,0.33,7.049130434782608,7.59391304347826,0.5447826086956518
0.07333333333333333,0.05,0.35333333333333333,7.051159420289855,7.608115942028986,0.5569565217391315
0.07333333333333333,0.05,0.37666666666666665,7.053188405797101,7.622318840579709,0.5691304347826076
0.07333333333333333,0.05,0.4,7.055217391304348,7.636521739130435,0.5813043478260873
0.07333333333333333,0.07333333333333333,0.05,7.003478260869564,7.43768115942029,0.43420289855072625
0.07333333333333333,0.07333333333333333,0.07333333333333333,7.005507246376811,7.451884057971014,0.4463768115942033
0.07333333333333333,0.07333333333333333,0.09666666666666668,7.007536231884058,7.466086956521738,0.4585507246376803
0.07333333333333333,0.07333333333333333,0.12000000000000001,7.009565217391304,7.480289855072464,0.47072463768116
0.07333333333333333,0.07333333333333333,0.14333333333333334,7.01159420289855,7.494492753623188,0.48289855072463794
0.07333333333333333,0.07333333333333333,0.16666666666666669,7.013623188405797,7.5086956521739125,0.49507246376811587
0.07333333333333333,0.07333333333333333,0.19,7.015652173913043,7.522898550724637,0.5072463768115938
0.07333333333333333,0.07333333333333333,0.21333333333333332,7.01768115942029,7.537101449275362,0.5194202898550717
0.07333333333333333,0.07333333333333333,0.2366666666666667,7.0197101449275365,7.551304347826087,0.5315942028985505
0.07333333333333333,0.07333333333333333,0.26,7.021739130434781,7.565507246376811,0.5437681159420293
0.07333333333333333,0.07333333333333333,0.2833333333333333,7.02376811594203,7.579710144927536,0.5559420289855064
0.07333333333333333,0.07333333333333333,0.30666666666666664,7.025797101449275,7.593913043478261,0.5681159420289861
0.07333333333333333,0.07333333333333333,0.33,7.027826086956523,7.608115942028986,0.5802898550724631
0.07333333333333333,0.07333333333333333,0.35333333333333333,7.029855072463768,7.622318840579711,0.5924637681159428
0.07333333333333333,0.07333333333333333,0.37666666666666665,7.0318840579710145,7.636521739130435,0.6046376811594207
0.07333333333333333,0.07333333333333333,0.4,7.033913043478261,7.65072463768116,0.6168115942028987
0.07333333333333333,0.09666666666666668,0.05,6.982173913043478,7.451884057971015,0.4697101449275376
0.07333333333333333,0.09666666666666668,0.07333333333333333,6.984202898550724,7.466086956521738,0.48188405797101375
0.07333333333333333,0.09666666666666668,0.09666666666666668,6.98623188405797,7.4802898550724635,0.49405797101449345
0.07333333333333333,0.09666666666666668,0.12000000000000001,6.9882608695652175,7.494492753623188,0.5062318840579705
0.07333333333333333,0.09666666666666668,0.14333333333333334,6.990289855072463,7.508695652173913,0.5184057971014502
0.07333333333333333,0.09666666666666668,0.16666666666666669,6.992318840579711,7.522898550724637,0.5305797101449263
0.07333333333333333,0.09666666666666668,0.19,6.9943478260869565,7.537101449275362,0.5427536231884051
0.07333333333333333,0.09666666666666668,0.21333333333333332,6.996376811594203,7.551304347826086,0.5549275362318831
0.07333333333333333,0.09666666666666668,0.2366666666666667,6.998405797101448,7.565507246376812,0.5671014492753637
0.07333333333333333,0.09666666666666668,0.26,7.000434782608696,7.579710144927535,0.5792753623188389
0.07333333333333333,0.09666666666666668,0.2833333333333333,7.002463768115942,7.59391304347826,0.5914492753623177
0.07333333333333333,0.09666666666666668,0.30666666666666664,7.004492753623189,7.608115942028985,0.6036231884057965
0.07333333333333333,0.09666666666666668,0.33,7.006521739130434,7.622318840579709,0.6157971014492745
0.07333333333333333,0.09666666666666668,0.35333333333333333,7.008550724637681,7.636521739130435,0.6279710144927542
0.07333333333333333,0.09666666666666668,0.37666666666666665,7.0105797101449285,7.65072463768116,0.6401449275362312
0.07333333333333333,0.09666666666666668,0.4,7.012608695652174,7.664927536231884,0.65231884057971
0.07333333333333333,0.12000000000000001,0.05,6.96086956521739,7.466086956521738,0.5052173913043481
0.07333333333333333,0.12000000000000001,0.07333333333333333,6.9628985507246375,7.480289855072464,0.5173913043478269
0.07333333333333333,0.12000000000000001,0.09666666666666668,6.964927536231884,7.494492753623188,0.5295652173913039
0.07333333333333333,0.12000000000000001,0.12000000000000001,6.96695652173913,7.508695652173913,0.5417391304347836
0.07333333333333333,0.12000000000000001,0.14333333333333334,6.968985507246376,7.522898550724637,0.5539130434782606
0.07333333333333333,0.12000000000000001,0.16666666666666669,6.971014492753623,7.537101449275362,0.5660869565217386
